synset	word	csco
14737249-n	trombina	99.0
06939656-n	balinés	99.0
10833304-n	Tallulah_Bankhead	99.0
06761798-n	deboura	99.0
14127211-n	enfermidade_infecciosa	99.0
14127211-n	morbo	99.0
05455113-n	esferócito	99.0
02453492-a	indetectábel	99.0
02453492-a	indetectable	99.0
05367912-n	vena_gastroomentalis	99.0
05367912-n	vea_gastromental	99.0
05367912-n	vea_gastroepiploica	99.0
05865774-n	Macguffin	99.0
14962612-n	nicotinadenindinucleótido	99.0
14962612-n	NAD	99.0
02504046-a	inútil	99.0
11687071-n	gametófito	99.0
09243405-n	Chesapeake_Bay	99.0
05515287-n	ovario	99.0
11778534-n	araceae	99.0
10598349-n	sikh	99.0
06004067-n	aritmética	99.0
08943810-n	Norte-Paso_De_Calais	99.0
01936184-a	mitolóxico	99.0
01936184-a	mítico	99.0
02475292-a	multíparo	99.0
05603650-n	excrecencia	99.0
09698901-n	cubano	99.0
14977845-n	perlita	99.0
09729387-n	saudita	99.0
00050947-a	sen_destinado	99.0
00050947-a	non_dirixido	99.0
05222940-n	septum	99.0
05222940-n	tabique	99.0
06399995-n	parágrafo	99.0
14257687-n	adenite	99.0
11390549-n	Thomas_Willis	99.0
14808147-n	cromóforo	99.0
08596668-n	lonxitude	99.0
14853210-n	explosivo_de_alta_intensidade	99.0
14725217-n	actinolita	99.0
05582859-n	transplante	99.0
05582859-n	enxerto	99.0
06293460-n	préstamo	99.0
11206356-n	Jack_Nicklaus	99.0
00196664-a	anemófilo	99.0
05287882-n	tecido_linfático	99.0
05287882-n	tecido_linfoide	99.0
02180797-a	mentireiro	99.0
02180797-a	hipócrita	99.0
02180797-a	falso	99.0
01375295-v	zarrapicar	99.0
01375295-v	salpicar	99.0
01375295-v	chapuzar	99.0
01375295-v	chapicar	99.0
01375295-v	batuxar	99.0
01375295-v	chapinar	99.0
01157557-n	desarme	99.0
01306645-a	de_a	99.0
01306645-a	estar_ao_tanto_(de)	99.0
02743547-n	belas_artes	99.0
02743547-n	arte	99.0
14368483-n	acromegalia	99.0
05295160-n	trabécula	99.0
00995775-a	favorábel	99.0
00995775-a	favorable	99.0
09363810-n	Musca	99.0
08809165-n	Milán	99.0
00323199-a	causal	99.0
00173338-v	quitar	99.0
00173338-v	sacar	99.0
02136271-v	reverberar	99.0
02136271-v	reflectir	99.0
14758536-n	escudo	99.0
08728882-n	Tianjin	99.0
00561036-a	inadaptado	99.0
00561036-a	incompatible	99.0
02100709-a	subalterno	99.0
02084071-n	Canis_familiaris	99.0
02084071-n	can	99.0
10309614-n	mercenario	99.0
14708232-n	ágata	99.0
15061550-n	decapante	99.0
02098325-a	egoísta	99.0
00758459-a	diplomático	99.0
02515001-a	atroz	99.0
03886432-n	edición_en_rústica	99.0
14837364-n	fumes	99.0
14837364-n	gases	99.0
14860455-n	foryml	99.0
14877234-n	emisións_de_efecto_invernadoiro	99.0
14877234-n	gases_de_efecto_invernadoiro	99.0
05370918-n	jugalar	99.0
05370918-n	vea_xugular	99.0
05370918-n	xugular	99.0
05370918-n	vena_jugularis	99.0
14919272-n	inoculador	99.0
00716211-a	participativo	99.0
11122579-n	Timothy_Leary	99.0
02106761-a	insensible	99.0
02106761-a	insensíbel	99.0
11302224-n	Clive_Sinclair	99.0
07372959-n	tribulación	99.0
05669034-n	costume	99.0
10845926-n	Thomas_Hart_Benton	99.0
14763218-n	coiro_do_levante_de_Marrocos	99.0
05382432-n	vea_temporal_media	99.0
01026262-a	flexible	99.0
01026262-a	conciliador	99.0
01026262-a	transixente	99.0
01026262-a	flexíbel	99.0
00842324-a	forzado	99.0
11294202-n	Georges_Seurat	99.0
05960464-n	dogma	99.0
08966408-n	Malta	99.0
13886371-n	parábola	99.0
14946082-n	Malathion	99.0
02463510-v	evitar	99.0
02463510-v	absterse	99.0
02463510-v	eludir	99.0
14996158-n	polipropileno	99.0
15061674-n	estrofantina	99.0
01638438-a	antigo	99.0
01638438-a	vello	99.0
11385611-n	Norbert_Wiener	99.0
05293268-n	agonista	99.0
02494594-a	externo	99.0
01114434-a	xeneroso	99.0
00842914-a	débil	99.0
00842914-a	sen_enerxía	99.0
10140314-n	gobernador	99.0
14914945-n	ión_de_hidróxido	99.0
14914945-n	ión_de_hidroxilo	99.0
11205375-n	Isaac_Newton	99.0
03066448-a	flamengo	99.0
05469664-n	proprioceptor	99.0
01830946-a	placentario	99.0
01274531-n	Queronea	99.0
14742601-n	ácido_ricinoleico	99.0
00988988-a	adusto	99.0
00988988-a	esmacelado	99.0
14898364-n	guta	99.0
14898364-n	goma_guta	99.0
01819390-a	positivo	99.0
01819390-a	de_máis	99.0
01122411-a	vergoñoso	99.0
01122411-a	vergoñento	99.0
01122411-a	afrontoso	99.0
01122411-a	vergonzoso	99.0
10808886-n	Edgar_Douglas_Adrian	99.0
11330963-n	Kenzo_Tange	99.0
15056541-n	barruzo	99.0
00734318-a	destruído	99.0
09557387-n	Atenea	99.0
00738372-n	voyeurismo	99.0
08764561-n	Svalbard	99.0
02190077-v	axordar	99.0
02190077-v	enxordar	99.0
02190077-v	enxordecer	99.0
14615971-n	ácido_mucico	99.0
01631703-a	inofensivo	99.0
11949402-n	macela	99.0
00199569-a	seguinte	99.0
00356648-a	inmutable	99.0
00356648-a	invariábel	99.0
00356648-a	invariable	99.0
00356648-a	inamovíbel	99.0
00356648-a	inmutábel	99.0
00356648-a	inamovible	99.0
00788145-a	autoritario	99.0
05018934-n	audibilidade	99.0
14903339-n	escuma_de_poliuretano	99.0
14903339-n	espuma_de_poliuretano	99.0
14636220-n	número_atómico_96	99.0
14636220-n	curio	99.0
14636220-n	Cm	99.0
02299437-a	estrelado	99.0
03904657-n	frontón	99.0
11126295-n	Pierre_Charles_L'Enfant	99.0
00402419-a	vistoso	99.0
00402419-a	rechamante	99.0
00402419-a	colorido	99.0
02256082-a	sen_pebidas	99.0
01518878-n	avestruz	99.0
02002683-a	vedado	99.0
13658657-n	milímetro	99.0
02388145-a	domado	99.0
02388145-a	domesticado	99.0
14452616-n	infestación	99.0
14452616-n	praga	99.0
05254393-n	pelo	99.0
05254393-n	cabelo	99.0
06316048-n	sintagma	99.0
14817783-n	material_composto	99.0
06223468-n	ateísmo	99.0
14336317-n	indixestión	99.0
14336317-n	dispepsia	99.0
02000118-a	limitado	99.0
02000118-a	contido	99.0
02000118-a	restritivo	99.0
05498300-n	globus_pallidus	99.0
05498300-n	paleostriatum	99.0
05498300-n	globo_pálido	99.0
05498300-n	paleoestriado	99.0
14702875-n	pegamento	99.0
14702875-n	goma	99.0
14702875-n	cola	99.0
01032624-a	de_pé_adducto	99.0
05436381-n	acromatina	99.0
14453414-n	hidatidose	99.0
05309591-n	padal_duro	99.0
02007882-a	reflector	99.0
05247178-n	néfron	99.0
05247178-n	túbulo_urinifero	99.0
05247178-n	nefrona	99.0
14738052-n	cicloosixenase-1	99.0
14738052-n	COX-1	99.0
09522978-n	deidade_hindú	99.0
09522978-n	divindade_hindú	99.0
09338712-n	Lhotse	99.0
00407535-n	actividade	99.0
14652104-n	número_atómico_86	99.0
14652104-n	Rn	99.0
14652104-n	radonio	99.0
15031418-n	reaxina	99.0
00643116-a	sideral	99.0
06410904-n	libro	99.0
11299367-n	Jean_Sibelius	99.0
14781752-n	papel_secante	99.0
14781752-n	secante	99.0
05377098-n	vena_pharyngeus	99.0
05377098-n	vea_da_farinxe	99.0
13987719-n	benaventuranza	99.0
00661091-n	terapia	99.0
14784198-n	borosilicato	99.0
10935025-n	Joan_Didion	99.0
10196965-n	idealista	99.0
00470966-n	rugby	99.0
14857497-n	sobras	99.0
14857497-n	lixo	99.0
09341673-n	Llullaillaco	99.0
14950694-n	corrosivo_sublimado	99.0
14950694-n	bicloruro_de_mercurio	99.0
14950694-n	cloruro_de_mercurio	99.0
14950694-n	cloruro_mercúrico	99.0
02464277-a	sen_confianza	99.0
14893537-n	esencia_de_eucalipto	99.0
14893537-n	aceite_de_eucalipto	99.0
00482227-a	proporcionado	99.0
00566690-n	revés	99.0
13745420-n	integral_extensa	99.0
05436752-n	xene	99.0
05436752-n	cistrón	99.0
05436752-n	factor	99.0
12155459-n	Typha	99.0
14591481-n	resuspensión	99.0
02433925-n	reno	99.0
02433925-n	caribú	99.0
08127304-n	Servizo_Postal_dos_Estados_Unidos	99.0
00464195-a	mareiro	99.0
01371646-a	inmerecido	99.0
01015392-a	penúltimo	99.0
03345115-n	petardo	99.0
10880189-n	Maria_Callas	99.0
00267452-a	eupneico	99.0
00267452-a	que_respira	99.0
01154083-n	nomenklatura	99.0
07743544-n	arando	99.0
09160571-n	Montevideo	99.0
11799732-n	ginseng	99.0
07924655-n	mosto	99.0
02431619-a	sen_filtro	99.0
00620731-a	corrupto	99.0
00620731-a	corrompido	99.0
14822141-n	refrixerante	99.0
10772289-n	webmaster	99.0
01871949-a	non_rendíbel	99.0
01871949-a	non_rendible	99.0
11149630-n	Gustav_Mahler	99.0
01401854-a	clandestino	99.0
01401854-a	ilegal	99.0
05343037-n	arteria_circumflexa_ilium	99.0
05343037-n	arteria_ilíaca_circunflexa	99.0
02275629-a	insalubre	99.0
02275629-a	pouco_sólido	99.0
02275629-a	danado	99.0
14586119-n	HAZMAT	99.0
05546298-n	queixada	99.0
02086991-a	non_selado	99.0
02086991-a	sen_selo	99.0
11405437-n	Pieter_Zeeman	99.0
00557304-a	inexecutable	99.0
00557304-a	inexecutábel	99.0
00557304-a	inaplicábel	99.0
00557304-a	inaplicable	99.0
03477410-n	alabarda	99.0
05389762-n	tapa	99.0
05482529-n	duramáter	99.0
05482529-n	paquimeninxe	99.0
05482529-n	dura	99.0
05607001-n	corno	99.0
10072054-n	exorcista	99.0
09705124-n	etíope	99.0
11239143-n	Sylvia_Plath	99.0
14961896-n	nicromo	99.0
02152216-a	compartido	99.0
00525105-a	mal_deseñado	99.0
15031231-n	inmunoglobulina_E	99.0
15031231-n	IgE	99.0
04887912-n	altivez	99.0
04887912-n	soberbia	99.0
04887912-n	arrogancia	99.0
04887912-n	fachenda	99.0
11910835-n	Asteridae	99.0
11166251-n	Maximiano	99.0
14969523-n	ónix	99.0
05306055-n	labio_superior	99.0
11373099-n	Izaak_Walton	99.0
04878646-n	chauvinismo	99.0
01928381-a	non_racial	99.0
02897957-a	monumental	99.0
02897957-a	arquitectónico	99.0
10841065-n	Henry_Ward_Beecher	99.0
11272689-n	Jean-Jacques_Rousseau	99.0
14731509-n	albumina	99.0
05439413-n	xene_mutante	99.0
06516087-n	autobiografía	99.0
14140176-n	poliomielite	99.0
14140176-n	polio	99.0
08501565-n	heliosfera	99.0
05553897-n	canle	99.0
09198106-n	Antártida	99.0
00445548-a	distante	99.0
00445548-a	afastado	99.0
11293805-n	Roger_Sessions	99.0
14863970-n	estrume_verde	99.0
11307759-n	Salomón	99.0
09708405-n	francesa	99.0
09708405-n	francés	99.0
01133876-a	de_bo_humor	99.0
01133876-a	pacífico	99.0
01133876-a	afábel	99.0
01133876-a	afable	99.0
13750164-n	oitenta	99.0
02109448-a	enviado	99.0
14944182-n	lisina	99.0
14864259-n	pano_facial	99.0
01805157-a	satisfeito	99.0
01805157-a	contento	99.0
14783808-n	ácido_ortobórico	99.0
14783808-n	ácido_bórico	99.0
05482676-n	membrana_aracnoide	99.0
05482676-n	aracnoide	99.0
09107098-n	Kansas_City	99.0
05361640-n	vena_cerebrali_anterior	99.0
05361640-n	vea_cerebral_anterior	99.0
10852320-n	Black_Hawk	99.0
05253443-n	seo_maxilar	99.0
11321051-n	Lee_Strasberg	99.0
06037666-n	bioloxía	99.0
06037666-n	ciencia_biolóxica	99.0
08348400-n	Servizo_Secreto_dos_Estados_Unidos_de_América	99.0
08348400-n	Servizo_Secreto_dos_Estados_Unidos	99.0
05538016-n	ano	99.0
04180314-n	puntada	99.0
04180314-n	punto	99.0
08906053-n	Orissa	99.0
01883070-n	wombat	99.0
03990025-n	posmodernismo	99.0
15000149-n	aliaxe_pirofórica	99.0
15074772-n	till_glaciar	99.0
02454206-a	transitado	99.0
14654954-n	número_atómico_47	99.0
14654954-n	Ag	99.0
14654954-n	prata	99.0
07880968-n	burrito	99.0
11339361-n	Norman_Thomas	99.0
09166902-n	Silicon_Valley	99.0
06538895-n	Riot_Act	99.0
02725714-v	absterse_de	99.0
02725714-v	privarse_de	99.0
07945490-n	condenado	99.0
14794304-n	DEAE_celulosa	99.0
14794304-n	dietilaminoetil_celulosa	99.0
11865071-n	alcaparra	99.0
08557482-n	imperio	99.0
08935212-n	Cannes	99.0
05769314-n	quimera	99.0
01841699-a	previsible	99.0
01841699-a	previsíbel	99.0
10595164-n	irmán	99.0
03485655-n	artesanía	99.0
09478355-n	White_River	99.0
11001567-n	Karl_Gjellerup	99.0
02862048-n	catafracto	99.0
15076011-n	baño_de_coloración	99.0
09812338-n	creativo	99.0
09812338-n	pintor	99.0
09812338-n	artista	99.0
05577654-n	deda	99.0
09726246-n	paraguaio	99.0
00102201-a	ambiguo	99.0
02787622-n	banjo	99.0
14991319-n	acuarela	99.0
00607405-v	cursar	99.0
00607405-v	estudar	99.0
14585960-n	flóculo	99.0
10828233-n	Wystan_Hugh_Auden	99.0
10828233-n	W._H._Auden	99.0
14905076-n	chumbo_endurido	99.0
14004572-n	axitación	99.0
10855431-n	Anne_Boleyn	99.0
02028263-a	manco	99.0
14765422-n	coiro_de_leopardo	99.0
07112364-n	ditongo	99.0
08793914-n	Galilea	99.0
05380122-n	vea_safena_menor	99.0
05243435-n	estrato_granuloso	99.0
10707233-n	curandeiro	99.0
05772356-n	razoamento	99.0
05772356-n	lóxica	99.0
05772356-n	raciocinio	99.0
14811556-n	amarelo_cromo	99.0
12143676-n	millo	99.0
14955030-n	mordente	99.0
03126638-a	de_Troia	99.0
10534586-n	ladrón	99.0
11291179-n	George_Segal	99.0
07056895-n	samba	99.0
15088308-n	vinilo	99.0
15088308-n	radical_vinilo	99.0
15088308-n	grupo_de_vinilo	99.0
00318498-a	caulinar	99.0
05339946-n	arteria_carótide_interna	99.0
05339583-n	carótide_común	99.0
05339583-n	arteria_carótide_común	99.0
02353026-a	non_sustentado	99.0
02353026-a	infundado	99.0
15065483-n	ferro_sueco	99.0
07850329-n	queixo	99.0
00280463-a	radiante	99.0
00280463-a	faiscante	99.0
00613683-v	esquecer	99.0
00613683-v	deixar	99.0
00613683-v	abandonar	99.0
09483129-n	Rio	99.0
09483129-n	Zambeze	99.0
07538272-n	autocompaixón	99.0
00105023-a	non_ambicioso	99.0
14895189-n	copal	99.0
00707366-a	duro	99.0
00707366-a	robusto	99.0
01635146-a	establecido	99.0
01635146-a	constituído	99.0
14969421-n	papel_indio	99.0
03135152-n	Cruz	99.0
00895276-a	hipotónico	99.0
09718811-n	xordano	99.0
02450640-a	non_tóxico	99.0
03072828-n	Coliseo	99.0
03072828-n	Coliseo_De_Roma	99.0
00220023-n	homicidio	99.0
13448334-n	parto	99.0
13448334-n	maternidade	99.0
15100834-n	rima_de_leña	99.0
01443097-a	pasaxeiro	99.0
01443097-a	fugaz	99.0
01443097-a	momentáneo	99.0
15000858-n	quercitrón	99.0
02005756-a	retentivo	99.0
06410070-n	disquisición	99.0
00885695-a	entusiasmado	99.0
00885695-a	fervoroso	99.0
00885695-a	entusiasta	99.0
03655072-n	polaina	99.0
02404868-a	tenso	99.0
11255211-n	John_William_Strutt	99.0
09155306-n	Virxinia_Occidental	99.0
04930632-n	estilo_de_vida	99.0
11050537-n	Heinrich_Himmler	99.0
06070503-n	citoloxía	99.0
05336748-n	aorta_torácica	99.0
05422457-n	vena_profunda_penis	99.0
05422457-n	vea_profunda_do_pene	99.0
08950035-n	Apeldoorn	99.0
14759003-n	pergamiño	99.0
14914670-n	hidróxido	99.0
10038409-n	duquesa	99.0
01667519-a	ordenado	99.0
05584008-n	adherencia	99.0
04192698-n	rodela	99.0
12322887-n	Myrtales	99.0
02417895-a	pensable	99.0
02417895-a	pensábel	99.0
02813645-n	bazar	99.0
01075178-a	afábel	99.0
01075178-a	afable	99.0
02025498-a	pobre	99.0
05908520-n	maquinación	99.0
00085678-n	confiscación	99.0
10968504-n	Edna_Ferber	99.0
03163081-n	Universidade_Dartmouth_College	99.0
00177186-a	favorábel	99.0
00177186-a	favorable	99.0
00177186-a	propicio	99.0
02742482-v	representar	99.0
02742482-v	significar	99.0
01260584-a	deshumanizado	99.0
01260584-a	inhumano	99.0
03437941-n	viga	99.0
05223550-n	suco	99.0
01508086-a	implacable	99.0
01508086-a	inexorábel	99.0
01508086-a	inexorable	99.0
01508086-a	implacábel	99.0
15070550-n	thortveitita	99.0
14965958-n	fibra_acrílica	99.0
14965958-n	acrílico	99.0
00921014-a	emocionante	99.0
05206237-n	aspecto_canso	99.0
09624559-n	intermediario	99.0
09624559-n	mediador	99.0
11006128-n	Witold_Gombrowicz	99.0
05792446-n	imposible	99.0
05792446-n	imposíbel	99.0
01237294-n	democratización	99.0
00825807-a	oriental	99.0
02796042-a	semiótico	99.0
08227214-n	confraría	99.0
03717447-n	boca_de_acceso	99.0
05234911-n	prostión	99.0
05234911-n	punto_alveolar	99.0
01215036-n	patrocinio	99.0
02498708-a	válido	99.0
05489231-n	xiro_occipital	99.0
10149527-n	garante	99.0
10604634-n	escéptico	99.0
05331812-n	conduto_lacrimal	99.0
10948798-n	Gertrude_Ederle	99.0
06752293-n	teorema	99.0
06683784-n	cobertura_informativa	99.0
06683784-n	crónica	99.0
06683784-n	reportaxe	99.0
10297367-n	masoquista	99.0
01929600-a	inerte	99.0
00464399-a	do_interior	99.0
05356291-n	arteria_vertebral	99.0
05356291-n	arteria_vertebralis	99.0
02055900-a	sacrosanto	99.0
01353982-a	saínte	99.0
01197750-v	metabolizar	99.0
05498581-n	núcleo_subtalámico	99.0
03001627-n	cadeira	99.0
01024812-a	duro	99.0
01024812-a	intransixente	99.0
02413390-a	transparente	99.0
02413390-a	neboento	99.0
02413390-a	diáfano	99.0
09819667-n	cosmólogo	99.0
05428473-n	saco_do_corazón	99.0
05428473-n	pericardium	99.0
05428473-n	pericardio	99.0
14739734-n	ácido_sacárido	99.0
05236029-n	lámina	99.0
07086518-n	ritmo	99.0
01078302-a	conxelado	99.0
09008454-n	San_Petersburgo	99.0
00703454-a	murcho	99.0
03566193-n	incineradora	99.0
01810998-a	piramidal	99.0
02554940-a	seca	99.0
10748309-n	sancristán	99.0
02841066-a	espacial	99.0
00543603-a	preocupado	99.0
14906261-n	hemolisina	99.0
13795180-n	aplicabilidade	99.0
13795180-n	pertinencia	99.0
14861355-n	nitrato_de_potasio	99.0
01968811-a	cada_hora	99.0
01203494-n	traballo_en_equipo	99.0
14674776-n	eritrina	99.0
07622708-n	pastelaría	99.0
07622708-n	pasta	99.0
07622708-n	repostaría	99.0
09269972-n	pousos	99.0
01068380-v	desestimar	99.0
01068380-v	denegar	99.0
04446162-n	roupa	99.0
15077752-n	papel_de_transferencia	99.0
08506641-n	campo_de_batalla	99.0
03457902-n	invernadoiro	99.0
00657064-a	non_cristalizado	99.0
03423719-n	xunta	99.0
07050619-n	réquiem	99.0
07050619-n	queixume	99.0
10380126-n	optimista	99.0
03515934-n	ermida	99.0
06840648-n	ideograma	99.0
08927548-n	Amán	99.0
08789605-n	Tesalónica	99.0
14809057-n	endorfina	99.0
04228054-n	esquí	99.0
00355950-a	isotónico	99.0
02315002-a	curvado	99.0
02315002-a	curvo	99.0
01753788-v	crear	99.0
01753788-v	producir	99.0
01753788-v	facer	99.0
14698698-n	rocha_metamórfica	99.0
11022309-n	Haile_Selassie	99.0
01915745-a	contable	99.0
01915745-a	contábel	99.0
08989324-n	San_Vicente	99.0
08989324-n	Illa_de_San_Vicente	99.0
10923700-n	David	99.0
15048748-n	masa_fermentada	99.0
11567411-n	xénero_das_magnoliopsidas	99.0
11567411-n	xénero_das_dicotiledóneas	99.0
01605630-n	falcón	99.0
14761122-n	cafeína	99.0
09840963-n	avogado	99.0
09840963-n	barrister	99.0
00077449-a	encallado	99.0
00077449-a	embarrancado	99.0
11065229-n	Ted_Hughes	99.0
01192150-n	veredito	99.0
14323683-n	dor	99.0
09494609-n	Fafner	99.0
00231761-a	mellor	99.0
00920704-a	conmovido	99.0
15018169-n	cloruro_de_obidoxima	99.0
14598383-n	indicador_de_absorción	99.0
07101250-n	antífrase	99.0
05539834-n	epicranio	99.0
05539834-n	epicranium	99.0
01011392-a	arquetípico	99.0
00138622-a	non_pertinente	99.0
00138622-a	non_acertado	99.0
00138622-a	inadecuado	99.0
11337331-n	Tales_De_Mileto	99.0
14955559-n	tartarato	99.0
00031674-a	acropetálico	99.0
00233151-a	empeorado	99.0
15014845-n	ruán	99.0
00613393-v	desistir	99.0
00613393-v	renunciar	99.0
00613393-v	abandonar	99.0
10257221-n	libertador	99.0
11550890-n	estípula	99.0
05539454-n	testa	99.0
05539454-n	cacho	99.0
05539454-n	cachola	99.0
01741744-n	Boidae	99.0
15059797-n	auga_de_broeira	99.0
15059797-n	auga_de_bro	99.0
15059797-n	auga_de_sentina	99.0
10861174-n	Anne_Bradstreet	99.0
09987239-n	tsar	99.0
00996448-a	desfavorable	99.0
00996448-a	desfavorábel	99.0
09188609-n	Aegean_Sea	99.0
00386392-a	neutro	99.0
00386392-a	acromático	99.0
13283952-n	remuneración	99.0
05587034-n	esqueleto_apendicular	99.0
09600439-n	Horatio_Hornblower	99.0
11094611-n	Carl_Jung	99.0
11094611-n	Carl_Gustav_Jung	99.0
00393105-a	branco	99.0
08081668-n	relixión	99.0
08081668-n	fe	99.0
02085132-a	non_científico	99.0
14834132-n	orballo	99.0
07908411-n	asente	99.0
02528380-v	fracasar	99.0
14922371-n	ioduro	99.0
10321882-n	misántropo	99.0
09122968-n	Greenwich_Village	99.0
09269174-n	Dorado	99.0
08813156-n	Padua	99.0
11323094-n	Peter_Stuyvesant	99.0
14927881-n	cinase	99.0
00518442-n	Saturnais	99.0
02236271-a	non_esvaradío	99.0
13471815-n	exaculación	99.0
02258600-a	antisocial	99.0
02258600-a	insociable	99.0
02258600-a	insociábel	99.0
04362025-n	superficie	99.0
09536789-n	Santa_Trindade	99.0
13705674-n	rupia	99.0
06966190-n	occitano	99.0
00955626-a	xusto	99.0
11106479-n	Horatio_Herbert_Kitchener	99.0
11106479-n	Herbert_Kitchener	99.0
05393023-n	atrio	99.0
11091084-n	Erica_Jong	99.0
05501185-n	tronco_cerebral	99.0
05505679-n	sistema_nervioso_parasimpático	99.0
14902627-n	resina_fenólica	99.0
14902627-n	fenólico	99.0
14902627-n	fenoplástico	99.0
01087835-v	desmilitarizar	99.0
01087835-v	desarmar	99.0
00361509-a	indecoroso	99.0
00361509-a	obsceno	99.0
00361509-a	indecente	99.0
00361509-a	impúdico	99.0
10737103-n	suplente	99.0
08941535-n	Champaña-Ardenas	99.0
06420781-n	glosa	99.0
06420781-n	glosario	99.0
04803880-n	precisión	99.0
05416198-n	baba	99.0
05416198-n	saliva	99.0
05416198-n	cuspe	99.0
15082766-n	tirosina	99.0
00370869-a	azul	99.0
00370869-a	azulado	99.0
09040839-n	Antalya	99.0
02034828-a	correcto	99.0
02034828-a	bo	99.0
02225287-a	encolado	99.0
15077338-n	aminotransferase	99.0
15077338-n	aminoferase	99.0
15077338-n	transaminase	99.0
01278232-n	El_Alamein	99.0
14747981-n	androsterona	99.0
10965550-n	Douglas_Fairbanks_Jr.	99.0
10841880-n	Peter_Behrens	99.0
10435367-n	bucaneiro	99.0
00073048-a	antinatural	99.0
00073048-a	afectado	99.0
14583573-n	magostrallo	99.0
02155771-a	imperturbábel	99.0
02155771-a	pouco_impresionábel	99.0
02155771-a	pouco_impresionable	99.0
02155771-a	imperturbable	99.0
00217297-a	mestre	99.0
00217297-a	principal	99.0
05163807-n	prezo	99.0
15017604-n	cloruro	99.0
14784290-n	bouncing_putty	99.0
10379758-n	opresor	99.0
04835260-n	narcisismo	99.0
14992287-n	xeso	99.0
05526384-n	membro	99.0
05526384-n	pene	99.0
05526384-n	falo	99.0
14673669-n	damourita	99.0
02475078-n	Home_De_Neanderthal	99.0
12629523-n	Eriobotrya	99.0
08334581-n	Old_Bailey	99.0
15058310-n	esterol	99.0
15058310-n	alcohol_de_esteroide	99.0
02916969-a	xinecolóxico	99.0
05218119-n	corpo	99.0
05218119-n	cadáver	99.0
05218119-n	restos	99.0
09144323-n	Fort_Worth	99.0
10494373-n	Puritanismo	99.0
01607978-a	percibido	99.0
03006626-n	punteiro	99.0
02053253-a	inoxidábel	99.0
02053253-a	inoxidable	99.0
00197576-a	traseiro	99.0
00100634-a	alfabético	99.0
09763349-n	acólito	99.0
14721781-n	zeaxantina	99.0
02379595-a	asincrónico	99.0
02379595-a	asíncrono	99.0
05584152-n	estroma	99.0
09340203-n	Little_Bighorn	99.0
08838070-n	Saipan	99.0
04786763-n	espontaneidade	99.0
03118215-a	cingalés	99.0
05462674-n	estrutura_neural	99.0
03027335-a	de_Shakespeare	99.0
00960971-a	infiel	99.0
11060688-n	Marilyn_Horne	99.0
14931633-n	lava_almofadada	99.0
14587688-n	toxina_botulínica	99.0
00087354-a	axitado	99.0
02160135-a	cego	99.0
02020590-v	acadar	99.0
02020590-v	alcanzar	99.0
02020590-v	lograr	99.0
05542193-n	apófise	99.0
05542193-n	óso_mastoide	99.0
05542193-n	mastoide	99.0
11115929-n	Wanda_Landowska	99.0
11211419-n	Sean_O'Casey	99.0
01922763-a	tranquilo	99.0
01922763-a	calmo	99.0
07507742-n	mágoa	99.0
08993288-n	Reino_de_Arabia_Saudí	99.0
08993288-n	Arabia_Saudí	99.0
10677271-n	provedor	99.0
10677271-n	fornecedor	99.0
14799244-n	abrasivo	99.0
14799244-n	material_abrasivo	99.0
14751216-n	mestranol	99.0
00224731-a	malicioso	99.0
07270601-n	identificador	99.0
01063490-a	extraescolar	99.0
15070234-n	ácido_tiociánico	99.0
11036405-n	Helen_Hayes	99.0
14619225-n	átomo	99.0
08993871-n	Riad	99.0
14895599-n	goma_kauri	99.0
14895599-n	resina_de_kauri	99.0
11055915-n	Katsushika_Hokusai	99.0
11350705-n	Sojourner_Truth	99.0
15017878-n	cloruro_de_aluminio	99.0
01356143-a	de_crecemento_rápido	99.0
02090475-n	lobicán	99.0
11688199-n	megaspora	99.0
09301249-n	Hampton_Roads	99.0
00356110-a	ionizado	99.0
01136248-a	malhumorado	99.0
03052770-a	caníbal	99.0
14859100-n	arame	99.0
14859100-n	material_de_aramado	99.0
01973311-a	dependente	99.0
01973311-a	afiliada	99.0
01973311-a	asociada	99.0
00431552-n	pasatempo	99.0
05333777-n	arteria	99.0
05333777-n	vaso_sanguíneo_arterial	99.0
05488909-n	xiro_temporal	99.0
02161982-a	transcendental	99.0
03000725-a	evolucionista	99.0
14766265-n	pegamento_sintético	99.0
15090065-n	retinol	99.0
15090065-n	vitamina_A1	99.0
04377057-n	sistema	99.0
14723425-n	axente_de_activación	99.0
02673630-v	desequilibrar	99.0
02673630-v	descompensarse	99.0
02673630-v	desnivelarse	99.0
01033996-a	natal	99.0
01033996-a	natural	99.0
01033996-a	nativo	99.0
08762495-n	Xibutí	99.0
00517314-a	fragmentado	99.0
00517314-a	parcial	99.0
01651196-a	programado	99.0
01651196-a	operativo	99.0
01651196-a	acendido	99.0
00951433-n	explotación_excesiva	99.0
00105388-a	ametrópico	99.0
09564680-n	Minos	99.0
00899738-a	cabalístico	99.0
03756624-n	metilfenidato	99.0
05448928-n	megacariocite	99.0
11120368-n	Ernest_Orlando_Lawrence	99.0
09653295-n	Coeur_d'Alene	99.0
02677436-n	actinometría	99.0
14789885-n	óxido_de_calcio	99.0
14789885-n	cal_viva	99.0
02596222-a	de_espora_longa	99.0
07131022-n	homógrafo	99.0
14748117-n	metiltestosterona	99.0
01894416-a	infundado	99.0
01894416-a	non_probado	99.0
