synset	word	csco
08940517-n	Akitania	99.0
01899746-n	zurda	99.0
01899746-n	kalpar	99.0
01899746-n	kuma	99.0
05852125-n	berezitasun	99.0
14649543-n	platino	99.0
00861560-v	aldarrikatu	99.0
00861560-v	promulgatu	99.0
80000012-v	egonkortu	99.0
04328329-n	akumuladore	99.0
04328329-n	metagailu	99.0
80000012-n	kafe_luzea	99.0
14856134-n	detritu	99.0
12277334-n	abaritz	89.0
12277334-n	txaparro	89.0
13326450-n	debaluazio	99.0
13326450-n	balio-gutxitze	99.0
80000059-v	irauli	99.0
80000059-v	nahasi	99.0
80000059-v	eragin	99.0
80000059-v	irabiatu	99.0
06406979-n	eskuizkribu	99.0
02382087-v	elizkizuna_egin	99.0
80000059-n	Alacant	99.0
13729236-n	kendura	99.0
11508382-n	elurte	99.0
11508382-n	elur	99.0
01327301-v	hil	99.0
01327301-v	garbitu	99.0
04636397-n	geldotasun	99.0
04636397-n	pasibotasun	99.0
04942516-n	irazgaiztasun	99.0
02186153-n	ardi	99.0
02186153-n	arkakuso	99.0
02396014-n	apote	99.0
02396014-n	aketz	99.0
15247110-n	aitaren	99.0
05540121-n	burezur	99.0
05662532-n	kontabilitate	99.0
04112921-n	modelo	99.0
01344293-v	lasaitu	99.0
01344293-v	laxatu	99.0
01344293-v	askatu	99.0
07181208-n	disidentzia	99.0
07181208-n	desadostasun	99.0
14745057-n	auxina	99.0
03977966-n	poliziaren_furgoneta	99.0
04063373-n	grabagailu	99.0
07903543-n	sagar-uxuala	49.0
07903543-n	sagar-pattar	49.0
07903543-n	sagar-aguardient	49.0
06606618-n	azken_hitz	62.0
07573696-n	jatordu	99.0
07573696-n	otordu	99.0
07573696-n	janaldi	99.0
03315023-n	instalazio	99.0
03315023-n	zerbitzu	99.0
04809784-n	legezkotasun	99.0
02478059-v	baliogabetu	99.0
02478059-v	deuseztu	99.0
02478059-v	ezeztatu	99.0
02478059-v	bertan_behera_utzi	99.0
00550016-n	mimika	99.0
13814184-n	ahizpatasun	99.0
06427831-n	edizio	99.0
06427831-n	erredakzio	99.0
02259547-v	tratua_egin	99.0
02259547-v	trukatu	99.0
02259547-v	tratuan_ari_izan	99.0
80000336-n	koronaritis	99.0
05148539-n	ez-emankortasun	99.0
04981781-n	soinubakarreko	99.0
14013981-n	hibernazio	99.0
15249799-n	urteurren	99.0
01956764-n	maskor	99.0
04688246-n	erakarpen	99.0
00085626-v	gantzutu	99.0
00085626-v	oliatu	99.0
00085626-v	igurtzi	99.0
80000067-v	distiarazi	99.0
80000067-v	dir-dir_eragin	99.0
00948853-v	zenbakia_jarri	99.0
00948853-v	zenbakitu	99.0
07515560-n	bake	99.0
07515560-n	patxada	99.0
01767163-v	kezkatu	99.0
01767163-v	arduratu	99.0
02069551-v	isuri	99.0
02069551-v	jario	99.0
05031012-n	mardultasun	99.0
06036506-n	binomio	99.0
02734653-v	erretratua_egin	99.0
02734653-v	argazkia_atera	99.0
02734653-v	fotografiatu	99.0
02734653-v	argazkia_egin	99.0
02734653-v	erretratua_atera	99.0
06388579-n	testu	99.0
80000111-n	hautetsi	99.0
10011902-n	dirudun	99.0
10011902-n	diktadore	99.0
10011902-n	zapaltzaile	99.0
10011902-n	aberats	99.0
10011902-n	handiki	99.0
13440779-n	irakite	99.0
13440779-n	irakin	99.0
13440779-n	irakinaldi	99.0
04692157-n	narrio	99.0
04692157-n	akats	99.0
04692157-n	inperfekzio	99.0
00183505-n	botazio	99.0
00183505-n	boz	99.0
00183505-n	boto	99.0
06492664-n	inbentario	99.0
00297657-n	ibia_igarotze	99.0
06311852-n	genitibo	99.0
13655414-n	milia	99.0
13647498-n	dina	99.0
04570815-n	maleta	99.0
02763472-n	ibilbide	99.0
02763472-n	bulebar	99.0
02763472-n	hiribide	99.0
02763472-n	etorbide	99.0
05832621-n	mamu	99.0
07700964-n	makarroi	99.0
03415486-n	pasabide	99.0
14724436-n	inhibitzaile	99.0
13745086-n	zortzi	99.0
06613340-n	epigrafe	99.0
00287142-n	ibilkera	99.0
09953052-n	kobratzaile	99.0
07458453-n	karrera	99.0
07458453-n	lasterketa	99.0
14290365-n	eguzki-eritema	99.0
05954481-n	pentsaera	99.0
05954481-n	pentsamendu	99.0
14792550-n	karburo	99.0
01255549-n	salmodia	99.0
05258985-n	kopeta-ile	99.0
06293229-n	hibrido	99.0
00215314-n	desegite	99.0
00215314-n	hauste	99.0
12470092-n	endalahar	99.0
02167052-v	begiratu	99.0
02167052-v	so_egin	99.0
02167052-v	begiztatu	99.0
02167052-v	begirada_bat_eman	99.0
02167052-v	behatu	99.0
08750334-n	Kuba	99.0
04692908-n	pitzadura	99.0
02914991-n	gune	99.0
05050668-n	modernitate	99.0
04423552-n	izter-babes	99.0
04423552-n	izterreko	99.0
02945594-n	udaleku	99.0
02453611-n	edentatu	99.0
04848383-n	saindutasun	99.0
04848383-n	santutasun	99.0
04558578-n	akuarela	99.0
04558578-n	urmargo	99.0
14013249-n	estasi	99.0
15267536-n	bukaera	99.0
15267536-n	amaiera	99.0
15267536-n	amai	99.0
15267536-n	azken	99.0
01758895-n	sarraski	99.0
01758895-n	sarrats	99.0
01758895-n	haratustel	99.0
01218593-n	mirespen	99.0
01218593-n	mira	99.0
01245061-n	sarraski	99.0
01245061-n	hilketa	99.0
01245061-n	triskantza	99.0
14441230-n	desohore	99.0
14441230-n	ospe_txar	99.0
00345761-v	-i_eman	99.0
00345761-v	-i_ekin	99.0
00345761-v	hasiera_eman	99.0
00345761-v	hasi	99.0
15228910-n	garai	99.0
15228910-n	sasoi	99.0
08188638-n	koru	99.0
08188638-n	abesbatza	99.0
04912732-n	kortesia	99.0
07222433-n	drama	99.0
09977082-n	marinel	99.0
09977082-n	tripulatzaile	99.0
15206195-n	mende_laurden	49.0
09681973-n	hebrear	99.0
09681973-n	judu	99.0
01362430-v	igeltsuztatu	99.0
13270373-n	ofrenda	99.0
13270373-n	opari	99.0
13270373-n	eskaintza	99.0
13970584-n	lasaitasun	99.0
01936753-v	patinatu	99.0
02861022-n	bobsleigh	99.0
10716698-n	kontserbatzaile	99.0
10716698-n	tory	99.0
04086794-n	erreostato	99.0
01988886-v	erori	99.0
01988886-v	hondoratu	99.0
01988886-v	lur_jo	99.0
01988886-v	behea_jo	99.0
04259468-n	oin-babes	89.0
09912075-n	chauvinista	99.0
00829918-n	aglutinazio	99.0
09400485-n	inauste	99.0
09400485-n	inausaldi	99.0
09400485-n	inausketa	99.0
03335030-n	ehiza-hegazkin	99.0
01257418-n	bakar-saio	99.0
02385214-n	lasterketa-zaldiko	99.0
00320681-v	bete	99.0
08087776-n	eliza_kristau	99.0
14418103-n	inkoherentzia	99.0
14418103-n	koherentziarik_ez	99.0
09487252-n	yeti	99.0
01944617-n	helix	99.0
00221900-n	aita_hiltze	99.0
10283037-n	postari	99.0
07190039-n	bedeinkazio	99.0
07190039-n	eskerrak_emate	99.0
12399132-n	marugatze	99.0
12399132-n	masustondo	99.0
14966530-n	oktano	99.0
00633443-v	susmoa_izan	99.0
00633443-v	teorizatu	99.0
00633443-v	uste_izan	99.0
00633443-v	susmatu	99.0
12260799-n	pago	99.0
06489659-n	edukien_aurkibide	99.0
06489659-n	aurkibide	99.0
14064644-n	alkoholismo	99.0
07625493-n	enpanada	99.0
04884627-n	induljentzia	99.0
02931148-n	kabina	99.0
00548173-n	arbitraje	99.0
09252970-n	izar-multzo	99.0
09252970-n	konstelazio	99.0
00019128-n	objektu_natural	99.0
04428920-n	oinbular	99.0
04602762-n	langela	99.0
14431902-n	dignitate	99.0
08190292-n	agintaritza	99.0
08190292-n	aginte	99.0
05930574-n	hondo	99.0
04271891-n	ikuskizun	99.0
04693804-n	tita	99.0
04693804-n	natu	99.0
04693804-n	orin	99.0
04693804-n	orban	99.0
01504344-n	txori_txiki	99.0
01504344-n	txoritxo	99.0
01504344-n	txorikume	99.0
00407270-n	zabalketa	99.0
00407270-n	zabaltze	99.0
01559590-v	zerraz_moztu	99.0
01559590-v	zerraz_ebaki	99.0
01559590-v	zerratu	99.0
03759432-n	mikrofilme	99.0
04808281-n	lotsabide	99.0
04808281-n	ahalkeizun	99.0
00701040-v	determinatu	99.0
00701040-v	zehaztu	99.0
00701040-v	mugatu	99.0
13870680-n	elkarzut	99.0
13870680-n	perpendikular	99.0
02062081-v	eraman	99.0
02062081-v	bidaiatu	99.0
02062081-v	garraiatu	99.0
09355623-n	asteroide	99.0
03775199-n	irabiagailu	99.0
15204907-n	bosturteko	99.0
01114284-n	salerosketa	89.0
01114284-n	esklaboen_salerosketa	99.0
06805665-n	seinale_telegrafiko	99.0
06805665-n	telegrafia-seinale	99.0
05274446-n	hortz-boli	99.0
05274446-n	dentina	99.0
80000147-n	udare-zuku	99.0
08310168-n	akziodunen_batzar_orokor	99.0
08310168-n	akziodunen_batzar_nagusi	99.0
14428160-n	kategoria	99.0
09644657-n	Tatariako	99.0
09644657-n	tatariar	99.0
13320045-n	lukurreria	99.0
00027807-n	forma	99.0
14552477-n	anosmia	99.0
01066881-n	atzerapen	99.0
01066881-n	gerorapen	99.0
08674970-n	lursail	99.0
08674970-n	orube	99.0
05582191-n	azazkalaren_matrize	99.0
05582191-n	azazkalaren_ernemin	99.0
05582191-n	azazkal_ernemin	99.0
05582191-n	azazkal_matrize	99.0
13744304-n	lau	99.0
01101329-n	publizitate	99.0
02492198-v	geratu	99.0
02492198-v	entretenitu	99.0
02492198-v	gelditu	99.0
08813978-n	Errumania	99.0
01019901-n	kopia	99.0
03132076-n	cricket-bate	99.0
12272650-n	arte	99.0
14359952-n	goragale	99.0
04796725-n	ustekabetasun	99.0
01060198-v	marrakatu	99.0
01060198-v	marraka_egin	99.0
10040945-n	ipurtarin	99.0
07582441-n	ongailu	62.0
02292535-v	bidagabe_eralki	99.0
02292535-v	desfalkatu	99.0
10781684-n	basagizon	99.0
04655929-n	arraitasun	99.0
04655929-n	amultsutasun	99.0
04655929-n	begikotasun	99.0
03662452-n	gezur-detektagailu	99.0
15023156-n	fibrinogeno	99.0
10305802-n	medikuntza_profesional	99.0
04969242-n	zeru-urdin	99.0
00397405-v	eraitsi	99.0
00397405-v	erraitsi	99.0
14068685-n	intoxikazio	99.0
00157081-n	eragin	99.0
10079399-n	laborari	99.0
10079399-n	nekazari	99.0
00753685-n	tranpa	99.0
00753685-n	amarru	99.0
00753685-n	iruzur	99.0
00376807-v	urtu	99.0
00376807-v	desizoztu	99.0
03459591-n	parrila	99.0
03459591-n	arranparrila	99.0
02191979-n	euli_handi	99.0
02191979-n	euli_beltz	99.0
02191979-n	eulitzar	99.0
05005809-n	bizitasun	99.0
05005809-n	animazio	99.0
07609632-n	trufa	99.0
01076046-n	geraldi	99.0
01076046-n	etenaldi	99.0
01076046-n	eten	99.0
01076046-n	geldialdi	99.0
00848466-n	adulterio	99.0
00719231-v	ontzat_hartu	99.0
00719231-v	baietsi	99.0
00719231-v	onartu	99.0
00719231-v	onetsi	99.0
00719231-v	ontzat_eman	99.0
07090379-n	zirkunlokuzio	99.0
10170866-n	hemiplegiko	99.0
15041277-n	silize	99.0
00506539-v	fruitu_eman	99.0
00506539-v	emaitza_izan	99.0
14704465-n	aglutinatzaile	99.0
07494972-n	ausiki	99.0
07494972-n	har	99.0
07494972-n	alhadura	99.0
02840927-n	azpildura	99.0
05827684-n	estimulu	99.0
00242003-n	berriz_haste	99.0
11710008-n	magnolia	99.0
12394494-n	parietaria	99.0
12394494-n	horma-belar_sendakari	88.0
09260218-n	azal_gogor	99.0
09260218-n	geruza_gogor	99.0
06399995-n	paragrafo	99.0
08968677-n	Mongolia	99.0
10546561-n	belagin	99.0
01790020-v	larritu	99.0
01790020-v	estutu	99.0
01790020-v	kezkatu	99.0
01790020-v	artegatu	99.0
01790020-v	arduratu	99.0
14486533-n	adore_ez	99.0
14952122-n	metilo	99.0
07504111-n	nazka	99.0
07504111-n	narda	99.0
07504111-n	higuin	99.0
07132415-n	ahoskera	99.0
07132415-n	ebakera	99.0
13250930-n	on	99.0
13250930-n	ondasun	99.0
13250930-n	ogasun	99.0
13250930-n	aberastasun	99.0
10313146-n	metropolitar	99.0
10313146-n	metropoliko	99.0
00140123-v	itxuraldatu	99.0
00140123-v	eraldatu	99.0
00140123-v	fisikoki_aldatu	99.0
00884011-v	agindu	99.0
00884011-v	prometatu	99.0
00884011-v	segurtatu	99.0
00884011-v	promestu	99.0
00884011-v	promes_egin	99.0
00884011-v	hitzeman	99.0
00884011-v	ziurtatu	99.0
08265252-n	partida	99.0
03929202-n	pikatxoi	99.0
03929202-n	pika	99.0
03929202-n	pikotx	99.0
02416278-v	konponduelkarrekin_lan_egin	99.0
02416278-v	antolatu	99.0
02416278-v	elkarlanean_ari_izan	99.0
01072949-v	jokoan_jardun	99.0
01072949-v	jokatu	99.0
04176528-n	aparatu	99.0
02782093-n	baloi	99.0
02601344-n	lazun	99.0
02601344-n	korrokoi_bizkarbeltz	99.0
01393339-v	harrikoa_egin	99.0
01393339-v	garbitu	99.0
08225581-n	udalerri	99.0
05314919-n	betile	99.0
05314919-n	zilio	99.0
13499782-n	ugari_etortze	99.0
15049594-n	isuri	99.0
10579676-n	sentimental	99.0
10579676-n	sentikor	99.0
10579676-n	hunkibera	99.0
10579676-n	erromantiko	99.0
10579676-n	bihozbera	99.0
10579676-n	samurbera	99.0
10579676-n	sentibera	99.0
09717047-n	erromatar	99.0
07025900-n	musika_klasiko	99.0
12897493-n	lursagar	99.0
12897493-n	patata	99.0
07624466-n	pastel_txiki_bete	99.0
10440717-n	antzerkizale	99.0
03061505-n	kabina	99.0
04657244-n	hurbilgaiztasun	74.0
02316649-v	eman	99.0
02316649-v	onartu	99.0
02316649-v	aitortu	99.0
14413411-n	apostasia	99.0
02835271-n	tandem	99.0
02434190-n	karibu	99.0
11035780-n	Joseph_Haydn	99.0
11035780-n	Haydn	99.0
10214637-n	aurkitzaile	99.0
10153414-n	motel	99.0
10153414-n	mutil	99.0
10153414-n	tipo	99.0
05714332-n	musketa_usain	99.0
05629381-n	infernu	99.0
06838868-n	sin	99.0
04821277-n	koherentzia	99.0
13848565-n	hamazazpigarren	99.0
80000434-n	fosforita	99.0
00719388-n	argizari-emate	99.0
01400044-v	jo	99.0
01400044-v	astindu	99.0
06292973-n	hiponimo	99.0
04174026-n	artileki	99.0
04566756-n	haize-orratz	99.0
02976641-n	poto	62.0
04635010-n	ahuleria	99.0
04635010-n	ahidura	99.0
03339643-n	iragazki	99.0
01306654-v	zarramaztatu	99.0
01306654-v	atzamar_egin	99.0
01306654-v	atzaparka_egin	99.0
01306654-v	atzamarkatu	99.0
01306654-v	harramazka_egin	99.0
01306654-v	atzaparkatu	99.0
01306654-v	harramazkatu	99.0
03777283-n	modelo	99.0
03777283-n	maketa	99.0
01378556-v	barreiatu	99.0
01378556-v	zabaldu	99.0
01378556-v	destolestu	99.0
01378556-v	hedatu	99.0
02759115-v	txingorra_ari_izan	99.0
02759115-v	kazkabarra_ari_izan	99.0
02759115-v	babazuzara_ari_izan	99.0
01189282-n	zigor	99.0
01189282-n	sententzia	99.0
09829305-n	umezain	99.0
09829305-n	haurtzain	99.0
09607280-n	aurkeztu_dena	99.0
02671780-n	osagarri	99.0
08739512-n	Panama	99.0
01764171-v	asaldatu	99.0
01764171-v	aztoratu	99.0
01764171-v	artegatu	99.0
05566097-n	atzamar	99.0
05566097-n	atzapar	99.0
05566097-n	hatz	99.0
05566097-n	eri	99.0
08495908-n	afelio	99.0
05906080-n	tranpa	99.0
05906080-n	azpilan	99.0
13953215-n	sasiko	99.0
13953215-n	sasikotasun	62.0
01682039-v	xartatu	99.0
01682039-v	txertatu	99.0
10483799-n	profeta	99.0
10483799-n	igarle	99.0
02182109-v	burrunba_egin	99.0
02182109-v	burrunbatu	99.0
00977214-n	beheranzko_oldar	62.0
02441326-n	mustelido	99.0
03217191-n	auzipetuen_aulki	49.0
03217191-n	akusatuen_aulki	99.0
03217191-n	aulki	99.0
03480863-n	driza	99.0
12653218-n	lehardi	99.0
09862345-n	barneko_ikasle	99.0
14660443-n	uranio	99.0
01674464-n	sugandila	99.0
01674464-n	musker	99.0
10612931-n	alfer	99.0
10612931-n	alferrontzi	99.0
10612931-n	nagi	99.0
06821422-n	dolar	99.0
01817314-v	txunditu	99.0
01817314-v	liluratu	99.0
10357907-n	gautar	99.0
10357907-n	gauzale	99.0
10357907-n	gautxori	99.0
80000170-n	aztarna-gas	99.0
03725717-n	igeltserotza	99.0
13813042-n	semetasun	99.0
13813042-n	seme-alabatsun	99.0
13813042-n	alabatasun	99.0
07278256-n	Chopin	99.0
05308810-n	zementu	99.0
02142775-v	-en_plantak_egin	99.0
02142775-v	modelatu	99.0
02142775-v	-tzat_aurkeztu	99.0
02142775-v	moldatu	99.0
13315999-n	muga-zerga	99.0
13315999-n	aduana-zerga	99.0
03089753-n	kongresu-jauregi	99.0
02086079-n	txakur_pekindar	99.0
01428003-n	plasmodio	99.0
08415774-n	neska-talde	99.0
03057920-n	esekigailu	99.0
07692614-n	opil	99.0
00039121-v	moztu	99.0
00050037-n	inskripzio	99.0
00050037-n	izen-emate	99.0
09348055-n	masa	99.0
10275940-n	irristatzaile	99.0
13962765-n	betiko_lo	99.0
00636461-n	azterketa	99.0
00636461-n	proba	99.0
06977328-n	koine	99.0
04954683-n	dirdira	99.0
10718131-n	udatiar	99.0
10718131-n	turista	99.0
00264775-n	gizatiartze	99.0
13333420-n	ondare	99.0
01729431-v	kantatu	99.0
01729431-v	abestu	99.0
01244516-v	arakatu	99.0
01244516-v	dragatu	99.0
01244516-v	miatu	99.0
09741612-n	Kaliforniako	99.0
09741612-n	kaliforniar	99.0
06746471-n	feedback	99.0
12640607-n	arbeletxeko-arbola	99.0
12640607-n	abrikotondo	99.0
11482706-n	lanbro	99.0
11482706-n	langar	99.0
11482706-n	behe-laino	99.0
14437134-n	gorespen	99.0
14437134-n	ospe	99.0
14437134-n	laudorio	99.0
01736299-v	fotokopiatu	99.0
05950234-n	tabu	99.0
15250691-n	eztei	99.0
01501777-n	arraia	99.0
05677504-n	sentipen	99.0
05677504-n	sentsazio	99.0
13643770-n	kilovolt	99.0
10722965-n	traidore	99.0
06858779-n	bitarte	99.0
14966334-n	iztupa	99.0
02857023-n	taula	99.0
01893988-v	higitu	99.0
01893988-v	mugitu	99.0
03669886-n	trenkatzaile	62.0
03669886-n	mugatzaile	96.0
04939547-n	hauskortasun	89.0
05769833-n	oroitzapen	99.0
05769833-n	oroipen	99.0
13780449-n	harreman	99.0
13780449-n	hartu-eman	99.0
13780449-n	erlazio	99.0
07553016-n	sentikortasun	99.0
08225090-n	auzoteria	99.0
08225090-n	auzo	99.0
13907847-n	zimur	99.0
13907847-n	zimurdura	99.0
03081660-n	konposizio	99.0
03081660-n	eraketa	99.0
03081660-n	konposaketa	99.0
07226545-n	promes	99.0
07226545-n	agindu	99.0
03276179-n	elektroiman	99.0
13731959-n	erro_kubiko	99.0
13731959-n	hiru-erro	99.0
04962062-n	zilar-koloreko	99.0
05177285-n	lege-eskubide	49.0
04633197-n	kemen	99.0
04633197-n	energia	99.0
04633197-n	indar	99.0
00586262-n	postu	99.0
00586262-n	kargu	99.0
00586262-n	plaza	99.0
13576101-n	kopuru_zehatz	99.0
08066965-n	ordenagailu-fabrikatzailea	99.0
01075117-n	inguraketa	99.0
01075117-n	inguratze	99.0
14691686-n	propano	99.0
00654683-n	kontraespiotza	99.0
00151497-n	zehaztapen	99.0
05256862-n	orrazkera	99.0
00434075-n	akrobazia	99.0
02169023-n	zerralari	74.0
10770433-n	uretan_gustora_dagoena	99.0
09906293-n	gelari	99.0
09906293-n	gelazain	99.0
01323261-n	esneko	99.0
04685195-n	glamour	99.0
07466832-n	final	99.0
08153337-n	panteoi	99.0
10295479-n	markes	99.0
03783430-n	monokulo	99.0
05321307-n	labirinto	99.0
01082061-n	afiliazio	74.0
01082061-n	afiliatze	74.0
80000644-n	desartikulazio	99.0
10368009-n	moja	99.0
10368009-n	lekaime	99.0
13768537-n	baldekada	99.0
04480853-n	triangelu	99.0
02631659-v	harropuztu	99.0
02631659-v	ilarraindu	99.0
02631659-v	harrotu	99.0
14891988-n	letxera	99.0
14891988-n	karesne	99.0
12157769-n	edankui	99.0
02857407-a	politiko	99.0
07385249-n	karranka	99.0
15014990-n	sodio_hidroxido	99.0
15014990-n	sosa_kaustiko	99.0
06954303-n	norvegiera	99.0
80000203-n	egonkortze	99.0
11515734-n	serpentina	99.0
13858392-n	aurkakotasun	99.0
13475538-n	karraskatze	62.0
13475538-n	urratze	99.0
13475538-n	higatze	62.0
13475538-n	saretze	99.0
10194566-n	azkar	99.0
02649830-v	bizi_izan	99.0
05301908-n	aho	99.0
00948868-n	birziklapen	99.0
08467258-n	espresionismo	99.0
00320852-n	txertatze	99.0
02813544-n	bazar	99.0
03232676-n	xukadera	99.0
07667872-n	solomo	99.0
04394031-n	tara	99.0
01900150-n	bilo	99.0
01900150-n	ile	99.0
03479952-n	hall	99.0
13283620-n	mantenu-pentsio	99.0
10950219-n	Eduardo_II	99.0
05008227-n	artasun	99.0
05008227-n	maskulinitate	99.0
05008227-n	maskulinotasun	99.0
08544125-n	artaburu	99.0
08544125-n	arto-buru	99.0
07505538-n	ezaxolakeria	99.0
07505538-n	ezaxola	99.0
07505538-n	axolagabetasun	99.0
07994555-n	saldo	99.0
07994555-n	sail	99.0
07994555-n	samalda	99.0
07994555-n	aldra	99.0
07994555-n	talde	99.0
09826074-n	mendekatzaile	99.0
09826074-n	apentzaile	99.0
02939185-n	galdara	99.0
02939185-n	pandero	99.0
02939185-n	pazia	99.0
02939185-n	pertz	99.0
09909760-n	ardurapeko	99.0
00458456-n	bateatze	99.0
02735538-n	galoxa	99.0
02735538-n	kalotx	99.0
02735538-n	eskalapoi	99.0
02735538-n	kloska	99.0
08368907-n	belaunaldi	99.0
08368907-n	gizaldi	99.0
00899352-v	gur_egin	99.0
00899352-v	erreberentzia_egin	99.0
00899352-v	agurra_egin	99.0
80000058-v	trumilka_sartu	99.0
80000058-v	samaldan_sartu	99.0
06821770-n	zotz	99.0
07552252-n	umore_txar	99.0
07675627-n	lukainka	99.0
07675627-n	txorizo	99.0
07675627-n	saltxitxa	99.0
10015485-n	zuzendari	99.0
02487079-n	dril	99.0
02331960-n	mus	96.0
15180082-n	mugaegun	99.0
15180082-n	epemuga	99.0
15180082-n	epe	99.0
08404895-n	komandantzia	99.0
15196186-n	Eguberriak	99.0
15196186-n	Gabonak	99.0
15196186-n	Eguberri	99.0
15196186-n	Gabon	99.0
07909504-n	marrubi-likore	99.0
03459914-n	erretoki	99.0
03459914-n	erretegi	99.0
02528163-n	teleosteo	99.0
01933900-v	bereganatu	99.0
01933900-v	bideratu	99.0
01933900-v	zuzendu	99.0
80000686-n	elementu_interstizialik_gabeko_altzairu	80.0
09810166-n	etorri_berri	99.0
10754578-n	biolinista	99.0
10754578-n	biolin-jole	99.0
07544129-n	suhartasun	99.0
07544129-n	gar	99.0
07544129-n	su	99.0
07544129-n	sugar	99.0
05103072-n	lodiera	99.0
05103072-n	loditasun	99.0
07428954-n	lurrikara	99.0
07428954-n	seismo	99.0
04630547-n	epelkeria	99.0
01935476-v	oinpekoei_eragin	99.0
01935476-v	pedalei_eragin	99.0
07786164-n	ostra	99.0
05705722-n	zaintza	99.0
05705722-n	zainketa	99.0
14486767-n	purutasun	99.0
00329819-n	uholde	99.0
02886599-n	txarrantxa	99.0
14406573-n	sumindura	99.0
14406573-n	haserre	99.0
06584891-n	agindu	99.0
06584891-n	sententzia	99.0
06584891-n	komando	99.0
13428421-n	eransketa	99.0
07392783-n	zurrumurru	99.0
07392783-n	murmurio	99.0
07392783-n	marmar	99.0
04209133-n	bainu-txano	99.0
11418460-n	halabehar	99.0
11418460-n	patu	99.0
11418460-n	zorte	99.0
11418460-n	zori	99.0
00988177-n	deskarga	99.0
00988177-n	desarra	99.0
01895850-n	hipodermis	99.0
01895850-n	larruazalpeko_ehun_zelular	99.0
03189311-n	diafragma	99.0
10265532-n	kitatzaile	99.0
10265532-n	likidatzaile	99.0
02711835-v	lekutu	99.0
02711835-v	kokatu	99.0
02711835-v	markoztatu	99.0
02711835-v	markoa_ipini	99.0
02716866-n	antibiotiko	99.0
00446980-n	arkularitza	99.0
00446980-n	arku-tiro	99.0
00446980-n	tiro	99.0
15104217-n	artile	99.0
15104217-n	ileki	99.0
00209546-n	beto	99.0
04211001-n	zirkuitu_paralelo	99.0
04211001-n	shunt	99.0
00855301-n	felazio	99.0
01241331-n	errugabetze	99.0
00082308-v	lasaitu	99.0
00082308-v	baretu	99.0
13557158-n	bustialdi	99.0
13557158-n	bustitze	99.0
10413834-n	penitentzigile	99.0
10413834-n	penitente	99.0
04143897-n	lepoko	99.0
11723227-n	ira-belar	99.0
04813283-n	dotoretasun	99.0
05790012-n	birplanteamendu	92.0
10162991-n	erantzule	99.0
10162991-n	arduradun	99.0
04888788-n	nagusikeria	99.0
08368757-n	ekosistema	99.0
05246511-n	basiforme_egitura	99.0
14036043-n	alerta	99.0
04524716-n	belozipedo	99.0
02419796-n	antilope	99.0
10438619-n	lurdun	99.0
10438619-n	lur-jabe	99.0
09168336-n	Australiako_basamortua	99.0
80000132-n	futbol_jokaldi	99.0
06394564-n	eranskin	99.0
01038666-v	berba_egin	99.0
01038666-v	solastu	99.0
01038666-v	hitz_egin	99.0
01038666-v	ele_egin	99.0
02834295-n	adur-zapi	99.0
02834295-n	lerde-zapi	99.0
09875663-n	neska	99.0
08184217-n	jendetza	99.0
08184217-n	jende_multzo	99.0
06884097-n	koroa	99.0
04855138-n	santutasun	99.0
80000251-n	mikrometeorologia	99.0
04232800-n	argizulo	99.0
04232800-n	sabaileiho	99.0
04232800-n	luzero	99.0
07814203-n	kanela	99.0
07169098-n	dei	99.0
07169098-n	deialdi	99.0
07363883-n	hondoratze	99.0
07363883-n	urperatze	99.0
04273659-n	sakangune	99.0
04273659-n	zulogune	99.0
10901827-n	Kleopatra	99.0
09884391-n	harakin	99.0
02604477-v	batera_existitu	99.0
02604477-v	aldi_berean_egon	99.0
02604477-v	aldi_bereko_izan	99.0
10138369-n	leial	99.0
10138369-n	zintzo	99.0
10138369-n	fidel	99.0
05159606-n	argalune	99.0
05159606-n	argalgune	99.0
11065345-n	Victor_Hugo	99.0
11065345-n	Hugo	99.0
03376159-n	ardi-borda	99.0
03376159-n	artegi	99.0
13932421-n	oniritzi	99.0
13932421-n	onarpen	99.0
01591012-v	txikitu	99.0
01591012-v	birrindu	99.0
01591012-v	suntsitu	99.0
01108402-n	eskualdatze	99.0
01108402-n	emate	99.0
13719808-n	dram	99.0
00096211-n	salbatze	99.0
00096211-n	erreskatatze	99.0
01346003-v	zabaldu	99.0
01346003-v	ireki	99.0
08425173-n	merkatu_beltz	99.0
00042641-v	manikura_egin	99.0
14704640-n	zementu	99.0
04908835-n	burugogorkeria	99.0
03413264-n	galbanometro	99.0
06415061-n	irakurliburu	62.0
07071250-n	kazetari-idazkera	99.0
03721590-n	kirol-portu	99.0
08306194-n	leinu	99.0
08306194-n	kasta	99.0
08306194-n	arraza	99.0
00999787-n	doikuntza	99.0
01397088-v	jipoitu	99.0
01397088-v	zurratu	99.0
01397088-v	astindu	99.0
05618056-n	adimen-gaitasun	99.0
02822220-n	ohazal	99.0
02822220-n	ohe-estalki	99.0
10377021-n	andre_zahar	49.0
10377021-n	adineko_andre	49.0
10377021-n	amona	99.0
03045228-n	kliper	99.0
08108784-n	leinu	99.0
08108784-n	tribu	99.0
13865298-n	zilindro	99.0
06026276-n	populazio	99.0
06026276-n	unibertso_estatistiko	99.0
05615500-n	zuhurtzia	99.0
05615500-n	tentu	99.0
05615500-n	zuhurtasun	99.0
